"species","lng","lat"
"Laminaria hyperborea",-6.931565,52.12478
"Laminaria hyperborea",-6.934062,52.13004
"Laminaria hyperborea",-10.35811,51.84636
"Laminaria hyperborea",-6.935014,52.12991
"Laminaria hyperborea",-6.08165,53.27319
"Laminaria hyperborea",-9.742397,51.46071
"Laminaria hyperborea",-7.034311,52.12885
"Laminaria hyperborea",-9.698616,51.67628
"Laminaria hyperborea",-9.58025,53.24387
"Laminaria hyperborea",-9.629792,53.2486
"Laminaria hyperborea",-9.559852,53.23577
"Laminaria hyperborea",-9.579464,53.2441
"Laminaria hyperborea",-9.08293,53.24893
"Laminaria hyperborea",-9.889982,53.31804
"Laminaria hyperborea",-9.97204,53.60363
"Laminaria hyperborea",-9.943011,53.6419
"Laminaria hyperborea",-9.963832,53.63994
"Laminaria hyperborea",-9.602963,51.3893
"Laminaria hyperborea",-8.441112,54.4599
"Laminaria hyperborea",-8.460232,54.56646
"Laminaria hyperborea",-8.43945,54.4676
"Laminaria hyperborea",-8.247679,54.5355
"Laminaria hyperborea",-9.871426,53.61652
"Laminaria hyperborea",-9.163286,53.15083
"Laminaria hyperborea",-8.460533,54.5664
"Laminaria hyperborea",-8.45618,54.47699
"Laminaria hyperborea",-8.45618,54.47699
"Laminaria hyperborea",-6.178641,55.27367
"Laminaria hyperborea",-6.178474,55.2705
"Laminaria hyperborea",-6.179666,55.27137
"Laminaria hyperborea",-6.179624,55.27137
"Laminaria hyperborea",-6.178274,55.27534
"Laminaria hyperborea",-6.178199,55.27534
"Laminaria hyperborea",-6.179282,55.27104
"Laminaria hyperborea",-6.178274,55.27535
"Laminaria hyperborea",-6.181107,55.26972
"Laminaria hyperborea",-6.193441,55.2858
"Laminaria hyperborea",-6.200307,55.29034
"Laminaria hyperborea",-6.244057,55.29067
"Laminaria hyperborea",-6.25083,55.29133
"Laminaria hyperborea",-6.250857,55.29133
"Laminaria hyperborea",-6.250807,55.29133
"Laminaria hyperborea",-6.195724,55.28392
"Laminaria hyperborea",-10.10293,51.65901
"Laminaria hyperborea",-10.15126,51.61618
"Laminaria hyperborea",-10.38678,52.18052
"Laminaria hyperborea",-6.107519,53.28586
"Laminaria hyperborea",-8.455198,54.56702
"Laminaria hyperborea",-6.260191,55.28933
"Laminaria hyperborea",-6.178501,55.27367
"Laminaria hyperborea",-6.178501,55.27367
"Laminaria hyperborea",-6.180941,55.26989
"Laminaria hyperborea",-6.180941,55.26989
"Laminaria hyperborea",-6.590459,55.22012
"Laminaria hyperborea",-6.510759,55.244
"Laminaria hyperborea",-6.330808,55.2395
"Laminaria hyperborea",-6.231642,55.211
"Laminaria hyperborea",-6.330808,55.2395
"Laminaria hyperborea",-6.330808,55.2395
"Laminaria hyperborea",-6.231642,55.211
"Laminaria hyperborea",-6.528642,55.23624
"Laminaria hyperborea",-5.575234,54.39163
"Laminaria hyperborea",-5.575234,54.39163
"Laminaria hyperborea",-5.575234,54.39163
"Laminaria hyperborea",-5.575234,54.39163
"Laminaria hyperborea",-8.459955,54.56663
"Laminaria hyperborea",-5.454682,54.54035
"Laminaria hyperborea",-5.463379,54.55635
"Laminaria hyperborea",-5.463379,54.55635
"Laminaria hyperborea",-5.462712,54.55567
"Laminaria hyperborea",-5.463795,54.55698
"Laminaria hyperborea",-5.453846,54.54055
"Laminaria hyperborea",-10.06911,52.32185
"Laminaria hyperborea",-10.06968,52.32192
"Laminaria hyperborea",-6.209807,55.28517
"Laminaria hyperborea",-6.253337,55.29133
"Laminaria hyperborea",-6.253307,55.29133
"Laminaria hyperborea",-6.253307,55.29133
"Laminaria hyperborea",-6.253307,55.29133
"Laminaria hyperborea",-6.209807,55.285
"Laminaria hyperborea",-6.247741,55.29155
"Laminaria hyperborea",-6.510759,55.2441
"Laminaria hyperborea",-6.528775,55.23624
"Laminaria hyperborea",-5.525286,54.3099
"Laminaria hyperborea",-9.942004,51.7985
"Laminaria hyperborea",-10.17813,51.76898
"Laminaria hyperborea",-9.8955,51.7915
"Laminaria hyperborea",-9.922802,51.74804
"Laminaria hyperborea",-9.894003,51.79084
"Laminaria hyperborea",-8.460083,54.56825
"Laminaria hyperborea",-6.654135,55.20888
"Laminaria hyperborea",-5.625835,54.451
"Laminaria hyperborea",-8.018337,55.21166
"Laminaria hyperborea",-8.366663,55.10317
"Laminaria hyperborea",-8.160001,55.19334
"Laminaria hyperborea",-6.66275,55.21004
"Laminaria hyperborea",-9.628659,53.24983
"Laminaria hyperborea",-5.625835,54.451
"Laminaria hyperborea",-6.333505,55.259
"Laminaria hyperborea",-7.798663,55.21917
"Laminaria hyperborea",-6.658341,55.21
"Laminaria hyperborea",-6.329913,55.23788
"Laminaria hyperborea",-5.5619,54.38882
"Laminaria hyperborea",-6.029906,55.13184
"Laminaria hyperborea",-9.495332,52.80948
"Laminaria hyperborea",-9.495332,52.80948
"Laminaria hyperborea",-9.495332,52.80948
"Laminaria hyperborea",-6.108329,53.2855
"Laminaria hyperborea",-9.495335,52.80933
"Laminaria hyperborea",-7.679834,55.15383
"Laminaria hyperborea",-8.509665,55.00783
"Laminaria hyperborea",-7.929002,55.18117
"Laminaria hyperborea",-6.635829,55.22217
"Laminaria hyperborea",-7.765331,55.18933
"Laminaria hyperborea",-6.02995,55.13173
"Laminaria hyperborea",-6.430335,55.23828
"Laminaria hyperborea",-6.635829,55.22217
"Laminaria hyperborea",-6.663672,55.21106
"Laminaria hyperborea",-6.633483,55.22254
"Laminaria hyperborea",-9.495335,52.8095
"Laminaria hyperborea",-8.574172,54.97833
"Laminaria hyperborea",-6.65543,55.21033
"Laminaria hyperborea",-6.631918,55.22251
"Laminaria hyperborea",-6.6346,55.22249
"Laminaria hyperborea",-6.65543,55.21033
"Laminaria hyperborea",-6.633056,55.22255
"Laminaria hyperborea",-5.574621,54.39016
"Laminaria hyperborea",-6.514137,55.2416
"Laminaria hyperborea",-6.514137,55.2416
"Laminaria hyperborea",-6.467234,55.25335
"Laminaria hyperborea",-6.623593,55.22427
"Laminaria hyperborea",-6.514137,55.2416
"Laminaria hyperborea",-6.514137,55.2416
"Laminaria hyperborea",-6.514137,55.2416
"Laminaria hyperborea",-6.079221,54.02055
"Laminaria hyperborea",-6.096668,54.02834
"Laminaria hyperborea",-6.66292,55.21062
"Laminaria hyperborea",-6.253375,55.31185
"Laminaria hyperborea",-6.623593,55.22427
"Laminaria hyperborea",-6.269004,55.30775
"Laminaria hyperborea",-6.251803,55.29159
"Laminaria hyperborea",-6.096668,54.02834
"Laminaria hyperborea",-6.251803,55.29159
"Laminaria hyperborea",-6.173848,55.27901
"Laminaria hyperborea",-6.173808,55.27901
"Laminaria hyperborea",-6.251803,55.29159
"Laminaria hyperborea",-6.271499,55.30741
"Laminaria hyperborea",-6.25205,55.29139
"Laminaria hyperborea",-6.25205,55.29139
"Laminaria hyperborea",-6.252144,55.29138
"Laminaria hyperborea",-6.25205,55.29139
"Laminaria hyperborea",-6.25205,55.29139
"Laminaria hyperborea",-6.25205,55.29139
"Laminaria hyperborea",-6.25205,55.29139
"Laminaria hyperborea",-6.253407,55.31185
"Laminaria hyperborea",-6.253407,55.31185
"Laminaria hyperborea",-6.2571,55.28939
"Laminaria hyperborea",-6.096668,54.02834
"Laminaria hyperborea",-6.271499,55.30741
"Laminaria hyperborea",-6.096668,54.02834
"Laminaria hyperborea",-6.658419,55.2069
"Laminaria hyperborea",-6.658419,55.2069
"Laminaria hyperborea",-6.251803,55.29159
"Laminaria hyperborea",-6.231786,55.20785
"Laminaria hyperborea",-6.578082,55.21527
"Laminaria hyperborea",-6.578082,55.21527
"Laminaria hyperborea",-6.171911,55.28201
"Laminaria hyperborea",-6.61791,55.2252
"Laminaria hyperborea",-6.61791,55.2252
"Laminaria hyperborea",-6.577583,55.2153
"Laminaria hyperborea",-6.577327,55.21582
"Laminaria hyperborea",-6.333336,55.242
"Laminaria hyperborea",-6.61791,55.2252
"Laminaria hyperborea",-6.61791,55.2252
"Laminaria hyperborea",-6.333336,55.242
"Laminaria hyperborea",-6.333336,55.242
"Laminaria hyperborea",-6.333336,55.242
"Laminaria hyperborea",-6.2571,55.28939
"Laminaria hyperborea",-6.172004,55.27495
"Laminaria hyperborea",-6.172004,55.27495
"Laminaria hyperborea",-6.274333,55.30584
"Laminaria hyperborea",-6.274333,55.30584
"Laminaria hyperborea",-6.274333,55.30584
"Laminaria hyperborea",-6.274333,55.30584
"Laminaria hyperborea",-6.25205,55.29139
"Laminaria hyperborea",-6.207018,55.30655
"Laminaria hyperborea",-6.096668,54.02834
"Laminaria hyperborea",-6.173431,55.26619
"Laminaria hyperborea",-6.251746,55.31224
"Laminaria hyperborea",-6.269335,55.30775
"Laminaria hyperborea",-6.274333,55.30584
"Laminaria hyperborea",-8.29304,51.78064
"Laminaria hyperborea",-8.17849,51.79283
"Laminaria hyperborea",-6.03164,52.98117
"Laminaria hyperborea",-9.62803,53.24583
"Laminaria hyperborea",-9.7708,53.29388
"Laminaria hyperborea",-7.79369,51.94663
"Laminaria hyperborea",-7.76662,51.95035
"Laminaria hyperborea",-8.64048,54.32056
"Laminaria hyperborea",-9.968106,51.693949
"Laminaria hyperborea",-9.800819,51.65511
"Laminaria hyperborea",-9.922615,51.632564
"Laminaria hyperborea",-8.640477,54.320555
"Laminaria hyperborea",-8.465871,54.84144
"Laminaria hyperborea",-8.951617,53.155367
"Laminaria hyperborea",-9.619775,51.497817
"Laminaria hyperborea",-7.509351,55.264523
"Laminaria hyperborea",-8.44804,54.9247
"Laminaria hyperborea",-8.46382,54.84278
"Laminaria hyperborea",-8.63979,54.32047
"Laminaria hyperborea",-9.84455,54.30133
"Laminaria hyperborea",-9.7702,53.29388
"Laminaria hyperborea",-9.62803,53.24583
"Laminaria hyperborea",-9.8013255,51.6555454
"Laminaria hyperborea",-9.8451745,54.3015213
"Laminaria hyperborea",-7.793591,51.9457584
"Laminaria hyperborea",-7.7661211,51.9485183
"Laminaria hyperborea",-9.76824171,53.78135026
"Laminaria hyperborea",-6.0954485,53.3691594
"Laminaria hyperborea",-6.0954485,53.3691594
"Laminaria hyperborea",-6.090583,53.1967401
"Laminaria hyperborea",-8.4652343,54.8428424
"Laminaria hyperborea",-9.25722296,53.15223844
"Laminaria hyperborea",-6.1827125,53.6172
"Laminaria hyperborea",-6.1018483,53.5867257
"Laminaria hyperborea",-9.0652895,54.2665435
"Laminaria hyperborea",-9.2090017,54.2734994
"Laminaria hyperborea",-9.6285484,53.2460258
"Laminaria hyperborea",-9.6285484,53.2460258
"Laminaria hyperborea",-9.7710425,53.2940958
"Laminaria hyperborea",-9.9685916,51.6943797
"Laminaria hyperborea",-9.9685916,51.6943797
"Laminaria hyperborea",-8.2930488,51.7806371
"Laminaria hyperborea",-8.1784994,51.7928271
"Laminaria hyperborea",-8.2519438,51.795161
"Laminaria hyperborea",-8.6635205,54.2722327
"Laminaria hyperborea",-8.6411448,54.3206614
"Laminaria hyperborea",-10.3200293,51.9316161
"Laminaria hyperborea",-6.9313917,52.1244225
"Laminaria hyperborea",-8.5483722,51.64556005
"Laminaria hyperborea",-7.79369,51.94663
"Laminaria hyperborea",-9.800819,51.65511
"Laminaria hyperborea",-9.619775,51.497817
"Laminaria hyperborea",-7.84947501,55.22633106
"Laminaria hyperborea",-9.922615,51.632564
"Laminaria hyperborea",-9.968106,51.693949
"Laminaria hyperborea",-8.17849,51.79283
"Laminaria hyperborea",-9.825465,51.783497
"Laminaria hyperborea",-6.90373,52.15467
"Laminaria hyperborea",-6.09446603,53.36892488
"Laminaria hyperborea",-8.29304,51.78064
"Laminaria hyperborea",-8.63979,54.32047
"Laminaria hyperborea",-10.101008,51.754306
"Laminaria hyperborea",-9.84455,54.30133
"Laminaria hyperborea",-6.07640444,53.524803
"Laminaria hyperborea",-8.52374707,51.6752095
"Laminaria hyperborea",-7.76662,51.95035
"Laminaria hyperborea",-6.03164,52.98117
"Laminaria hyperborea",-9.581052,53.243544
"Laminaria hyperborea",-9.731727,53.227971
"Laminaria hyperborea",-7.204774,52.13618
"Laminaria hyperborea",-7.271619,52.139246
"Laminaria hyperborea",-10.196286,51.837829
"Laminaria hyperborea",-7.605228,52.068751
"Laminaria hyperborea",-7.072507,55.272709
"Laminaria hyperborea",-5.53059052,54.64291218
"Laminaria hyperborea",-6.14852102,53.36621639
"Laminaria hyperborea",-5.72563056,54.66916318
"Laminaria hyperborea",-7.98450001,51.86440011
"Laminaria hyperborea",-9.3864337,52.93851603
"Laminaria hyperborea",-7.75705202,55.24724865
"Laminaria hyperborea",-8.67640355,51.65096058
"Laminaria hyperborea",-5.70744038,54.66799903
"Laminaria hyperborea",-8.21248887,54.5556408
"Laminaria hyperborea",-5.61044627,54.67487277
"Laminaria hyperborea",-5.53108626,54.64313547
"Laminaria hyperborea",-7.07040783,55.27196351
"Laminaria hyperborea",-7.33285272,55.32201552
"Laminaria hyperborea",-9.21440234,53.24378246
"Laminaria hyperborea",-7.34086253,55.313975
"Laminaria hyperborea",-5.80056942,54.85479636
"Laminaria hyperborea",-5.85826099,54.89878284
"Laminaria hyperborea",-5.8871296,54.92263378
"Laminaria hyperborea",-9.76996395,53.77934349
"Laminaria hyperborea",166050,397350
"Laminaria hyperborea",363150,370550
"Laminaria hyperborea",-5.82023263,54.70877523
"Laminaria hyperborea",-5.78308403,54.7217055
"Laminaria hyperborea",-5.90226531,54.6572214
"Laminaria hyperborea",362950,368350
"Laminaria hyperborea",-7.44982775,55.28990875
"Laminaria hyperborea",-5.86358517,54.90118695
"Laminaria hyperborea",-8.3305979,51.73401873
"Laminaria hyperborea",123950,211750
"Laminaria hyperborea",242450,452750
"Laminaria hyperborea",-5.90406775,54.94626848
"Laminaria hyperborea",-5.5698369,54.66635601
"Laminaria hyperborea",-5.79886347,54.85444235
"Laminaria hyperborea",-5.72229445,54.84556197
"Laminaria hyperborea",324350,427850
"Laminaria hyperborea",-5.69390595,54.77348069
"Laminaria hyperborea",-6.09685737,53.20298848
"Laminaria hyperborea",-6.10196659,53.20927559
"Laminaria hyperborea",-8.13209286,51.80500999
"Laminaria hyperborea",360850,374750
"Laminaria hyperborea",109450,187650
"Laminaria hyperborea",-6.1104681,53.235495
"Laminaria hyperborea",-7.71986961,51.95575071
"Laminaria hyperborea",303650,445350
"Laminaria hyperborea",190450,61150
"Laminaria hyperborea",-5.85722233,54.89871323
"Laminaria hyperborea",124750,209950
"Laminaria hyperborea",268950,100850
"Laminaria hyperborea",-8.92826915,51.54790429
"Laminaria hyperborea",199550,67050
"Laminaria hyperborea",-5.95368947,54.96970823
"Laminaria hyperborea",-5.73118133,54.95496835
"Laminaria hyperborea",-8.99336636,51.56517039
"Laminaria hyperborea",100050,174150
"Laminaria hyperborea",-9.43455758,52.84306633
"Laminaria hyperborea",103650,179650
"Laminaria hyperborea",244350,98650
"Laminaria hyperborea",125850,34650
"Laminaria hyperborea",83650,48650
"Laminaria hyperborea",-9.88072001,53.64027212
"Laminaria hyperborea",-9.37687698,54.29591353
"Laminaria hyperborea",-10.02555666,54.01184401
"Laminaria hyperborea",268850,100850
"Laminaria hyperborea",-10.07577653,53.97363644
"Laminaria hyperborea",-9.78265982,53.89994877
"Laminaria hyperborea",-5.82136616,54.70929449
"Laminaria hyperborea",-5.70419661,54.75501472
"Laminaria hyperborea",-8.67640355,51.65096058
"Laminaria hyperborea",-8.3305979,51.73401873
"Laminaria hyperborea",-8.13209286,51.80500999
"Laminaria hyperborea",-10.196286,51.837829
"Laminaria hyperborea",-7.98450001,51.86440011
"Laminaria hyperborea",-7.271619,52.139246
"Laminaria hyperborea",-7.605228,52.068751
"Laminaria hyperborea",-7.204774,52.13618
"Laminaria hyperborea",-9.34807557,52.9318936
"Laminaria hyperborea",-9.3864337,52.93851603
"Laminaria hyperborea",-6.1104681,53.235495
"Laminaria hyperborea",-9.13817871,53.15065008
"Laminaria hyperborea",-6.09685737,53.20298848
"Laminaria hyperborea",-6.10196659,53.20927559
"Laminaria hyperborea",-9.731727,53.227971
"Laminaria hyperborea",-9.581052,53.243544
"Laminaria hyperborea",-9.21440234,53.24378246
"Laminaria hyperborea",-6.14852102,53.36621639
"Laminaria hyperborea",-9.76996395,53.77934349
"Laminaria hyperborea",-8.21248887,54.5556408
"Laminaria hyperborea",-5.47962863,54.55651566
"Laminaria hyperborea",-5.5128476,54.59494441
"Laminaria hyperborea",-5.53059052,54.64291218
"Laminaria hyperborea",-5.90226531,54.6572214
"Laminaria hyperborea",-5.5698369,54.66635601
"Laminaria hyperborea",-5.70744038,54.66799903
"Laminaria hyperborea",-5.72563056,54.66916318
"Laminaria hyperborea",-5.61044627,54.67487277
"Laminaria hyperborea",-5.82023263,54.70877523
"Laminaria hyperborea",-5.78308403,54.7217055
"Laminaria hyperborea",-5.69390595,54.77348069
"Laminaria hyperborea",-5.48393295,54.53683607
"Laminaria hyperborea",-8.5296984,54.82236527
"Laminaria hyperborea",-5.53108626,54.64313547
"Laminaria hyperborea",-5.72229445,54.84556197
"Laminaria hyperborea",-5.80056942,54.85479636
"Laminaria hyperborea",-5.85826099,54.89878284
"Laminaria hyperborea",-5.86358517,54.90118695
"Laminaria hyperborea",-5.90406775,54.94626848
"Laminaria hyperborea",-6.05435864,55.08194084
"Laminaria hyperborea",-7.75705202,55.24724865
"Laminaria hyperborea",-7.07040783,55.27196351
"Laminaria hyperborea",-7.072507,55.272709
"Laminaria hyperborea",-5.79886347,54.85444235
"Laminaria hyperborea",-7.34086253,55.313975
"Laminaria hyperborea",-7.33289799,55.3193211
"Laminaria hyperborea",-7.33285272,55.32201552
"Laminaria hyperborea",-5.8871296,54.92263378
"Laminaria hyperborea",-7.44982776,55.28990875
"Laminaria hyperborea",-9.22859201,51.4633459
"Laminaria hyperborea",-9.32525827,51.47167866
"Laminaria hyperborea",-9.33359124,51.45001162
"Laminaria hyperborea",-9.48359362,51.43334385
"Laminaria hyperborea",-9.37692551,51.46834492
"Laminaria hyperborea",-9.34009273,51.46521534
"Laminaria hyperborea",-9.51682933,51.43726912
"Laminaria hyperborea",-6.09342742,54.02754725
"Laminaria hyperborea",-6.08999704,54.02000073
"Laminaria hyperborea",-8.32115915,51.61403072
"Laminaria hyperborea",-8.28832842,51.72166907
"Laminaria hyperborea",-8.42295212,51.69304614
"Laminaria hyperborea",-8.52538966,51.62753154
"Laminaria hyperborea",-8.32090628,51.61439554
"Laminaria hyperborea",-8.52586315,51.62760416
"Laminaria hyperborea",-9.75706974,51.45244711
"Laminaria hyperborea",-9.29566159,51.50091988
"Laminaria hyperborea",-8.52880544,51.62964615
"Laminaria hyperborea",-9.33916328,51.47116532
"Laminaria hyperborea",-9.3395533,51.46428538
"Laminaria hyperborea",-8.44876827,51.67594925
"Laminaria hyperborea",-9.34009373,51.46486394
"Laminaria hyperborea",-9.33840197,51.46385336
"Laminaria hyperborea",-8.52262632,51.60675373
"Laminaria hyperborea",-8.42295212,51.69304614
"Laminaria hyperborea",-8.54666344,51.61083586
"Laminaria hyperborea",-8.44916878,51.6749997
"Laminaria hyperborea",-8.52630119,51.62712947
"Laminaria hyperborea",-8.46753292,51.68116278
"Laminaria hyperborea",-8.52923796,51.61096373
"Laminaria hyperborea",-8.52999568,51.61100246
"Laminaria hyperborea",-8.54084034,51.60666825
"Laminaria hyperborea",-8.37383376,51.70199859
"Laminaria hyperborea",-8.52617228,51.62633523
"Laminaria hyperborea",-9.29566159,51.50091988
"Laminaria hyperborea",-9.70958837,51.52648286
"Laminaria hyperborea",-9.85549692,51.64616911
"Laminaria hyperborea",-10.13217014,51.62349788
"Laminaria hyperborea",-10.13217014,51.62349788
"Laminaria hyperborea",-9.74703554,51.65238304
"Laminaria hyperborea",-9.7709451,51.64460308
"Laminaria hyperborea",-10.1744596,51.70865138
"Laminaria hyperborea",-9.07553783,53.15628171
"Laminaria hyperborea",-9.16502164,53.15054593
"Laminaria hyperborea",-9.16320569,53.15079984
"Laminaria hyperborea",-9.07553783,53.15628171
"Laminaria hyperborea",-9.41083283,53.00000247
"Laminaria hyperborea",-9.22381207,53.14091374
"Laminaria hyperborea",-9.22203166,53.14208536
"Laminaria hyperborea",-9.40031707,53.02744793
"Laminaria hyperborea",-9.16248542,53.1517803
"Laminaria hyperborea",-9.40032671,53.0273302
"Laminaria hyperborea",-9.40166727,53.00316224
"Laminaria hyperborea",-9.44191256,52.87443137
"Laminaria hyperborea",-9.16328584,53.15083104
"Laminaria hyperborea",-9.40683633,53.01783162
"Laminaria hyperborea",-9.40683633,53.01783162
"Laminaria hyperborea",-9.20549791,53.13866838
"Laminaria hyperborea",-9.65333891,52.70870194
"Laminaria hyperborea",-9.65333891,52.70870194
"Laminaria hyperborea",-9.68436908,52.6750705
"Laminaria hyperborea",-9.68436908,52.6750705
"Laminaria hyperborea",-9.65269664,52.70446327
"Laminaria hyperborea",-9.65158963,52.69724501
"Laminaria hyperborea",-9.65158963,52.69724501
"Laminaria hyperborea",-9.65158963,52.69724501
"Laminaria hyperborea",-9.60866341,52.74233114
"Laminaria hyperborea",-9.6596041,52.68253155
"Laminaria hyperborea",-9.6596041,52.68253155
"Laminaria hyperborea",-9.86666686,52.69166918
"Laminaria hyperborea",-6.05906936,53.40724635
"Laminaria hyperborea",-6.05906936,53.40724635
"Laminaria hyperborea",-6.05181825,53.36108773
"Laminaria hyperborea",-6.06320531,53.40799599
"Laminaria hyperborea",-6.06418787,53.40819637
"Laminaria hyperborea",-6.06418787,53.40819637
"Laminaria hyperborea",-6.06492911,53.40823407
"Laminaria hyperborea",-6.06166921,53.40814727
"Laminaria hyperborea",-6.06377846,53.40816536
"Laminaria hyperborea",-6.0921734,53.27416456
"Laminaria hyperborea",-6.07217324,53.27183689
"Laminaria hyperborea",-6.08255614,53.26978123
"Laminaria hyperborea",-6.10718883,53.28598003
"Laminaria hyperborea",-6.08165043,53.27318548
"Laminaria hyperborea",-6.0754053,53.27583711
"Laminaria hyperborea",-6.08217241,53.26984836
"Laminaria hyperborea",-6.08511465,53.2739482
"Laminaria hyperborea",-6.11511724,53.28850383
"Laminaria hyperborea",-6.11141385,53.2885508
"Laminaria hyperborea",-6.11155714,53.2886358
"Laminaria hyperborea",-6.0335038,52.98250192
"Laminaria hyperborea",-6.06116167,53.14875427
"Laminaria hyperborea",-6.05941699,53.14691585
"Laminaria hyperborea",-6.0648887,53.15098367
"Laminaria hyperborea",-6.00090367,53.49243213
"Laminaria hyperborea",-6.00250344,53.49100229
"Laminaria hyperborea",-6.01727281,53.4961368
"Laminaria hyperborea",-6.01866824,53.47566257
"Laminaria hyperborea",-6.01090547,53.49883352
"Laminaria hyperborea",-6.92937671,52.12336535
"Laminaria hyperborea",-6.92917198,52.12336493
"Laminaria hyperborea",-6.93012948,52.12329781
"Laminaria hyperborea",-6.90724629,52.13283041
"Laminaria hyperborea",-6.93012948,52.12329781
"Laminaria hyperborea",-6.92799272,52.12274842
"Laminaria hyperborea",-6.90884895,52.13091881
"Laminaria hyperborea",-6.93216301,52.12449941
"Laminaria hyperborea",-6.92816834,52.12275007
"Laminaria hyperborea",-6.92816834,52.12275007
"Laminaria hyperborea",-6.93156499,52.12477645
"Laminaria hyperborea",-6.92639088,52.12320246
"Laminaria hyperborea",-6.92828536,52.12301513
"Laminaria hyperborea",-6.92816834,52.12275007
"Laminaria hyperborea",-6.92899538,52.12335433
"Laminaria hyperborea",-6.92816834,52.12275007
"Laminaria hyperborea",-6.93406236,52.13003506
"Laminaria hyperborea",-6.93501404,52.12991416
"Laminaria hyperborea",-7.17854719,52.13575215
"Laminaria hyperborea",-7.03569339,52.1294362
"Laminaria hyperborea",-7.70877226,51.94291593
"Laminaria hyperborea",-7.79856971,51.94168165
"Laminaria hyperborea",-7.03431086,52.12884742
"Laminaria hyperborea",-9.96383245,53.63993548
"Laminaria hyperborea",-9.8564699,53.62012959
"Laminaria hyperborea",-9.9720398,53.60363458
"Laminaria hyperborea",-9.94301098,53.64190404
"Laminaria hyperborea",-9.88998229,53.31803533
"Laminaria hyperborea",-9.87150189,53.62866368
"Laminaria hyperborea",-9.85551933,53.62518593
"Laminaria hyperborea",-9.85551933,53.62518593
"Laminaria hyperborea",-9.87142647,53.61651809
"Laminaria hyperborea",-9.85623527,53.61976651
"Laminaria hyperborea",-9.85623527,53.61976651
"Laminaria hyperborea",-9.73354712,53.29551446
"Laminaria hyperborea",-9.85168563,53.61838126
"Laminaria hyperborea",-9.85168563,53.61838126
"Laminaria hyperborea",-9.74756396,53.59932041
"Laminaria hyperborea",-9.85877648,53.62103187
"Laminaria hyperborea",-9.85877648,53.62103187
"Laminaria hyperborea",-10.01743468,53.47453146
"Laminaria hyperborea",-9.87280611,53.61700369
"Laminaria hyperborea",-9.87132869,53.62838669
"Laminaria hyperborea",-10.01784963,53.47464768
"Laminaria hyperborea",-9.86034417,53.62082015
"Laminaria hyperborea",-9.66938495,53.31580343
"Laminaria hyperborea",-9.87221586,53.62834603
"Laminaria hyperborea",-9.7504298,53.59883633
"Laminaria hyperborea",-10.01743273,53.47396368
"Laminaria hyperborea",-9.67736447,53.31356598
"Laminaria hyperborea",-9.80459823,53.61187074
"Laminaria hyperborea",-9.87212846,53.61581364
"Laminaria hyperborea",-9.86034417,53.62082015
"Laminaria hyperborea",-9.56032764,53.23488792
"Laminaria hyperborea",-9.87224858,53.61677918
"Laminaria hyperborea",-9.85942052,53.62066484
"Laminaria hyperborea",-9.97118345,53.62614694
"Laminaria hyperborea",-9.89070434,53.31803236
"Laminaria hyperborea",-9.87219593,53.62848255
"Laminaria hyperborea",-9.9931209,53.62435055
"Laminaria hyperborea",-10.2053285,53.63790373
"Laminaria hyperborea",-10.19411084,53.63507966
"Laminaria hyperborea",-10.26071654,53.63330317
"Laminaria hyperborea",-10.22638444,53.55279728
"Laminaria hyperborea",-10.08849936,53.70506332
"Laminaria hyperborea",-10.20166226,53.6381656
"Laminaria hyperborea",-10.08486648,53.70001808
"Laminaria hyperborea",-10.08486648,53.70001808
"Laminaria hyperborea",-10.28405073,53.61768622
"Laminaria hyperborea",-10.26091479,53.59002855
"Laminaria hyperborea",-10.12258896,53.69066143
"Laminaria hyperborea",-10.26091479,53.59002855
"Laminaria hyperborea",-10.1948466,53.63612892
"Laminaria hyperborea",-10.13639715,53.68971834
"Laminaria hyperborea",-10.22638444,53.55279728
"Laminaria hyperborea",-10.08849936,53.70506332
"Laminaria hyperborea",-10.13736244,53.69586416
"Laminaria hyperborea",-10.14766853,53.69495179
"Laminaria hyperborea",-10.1345385,53.69039533
"Laminaria hyperborea",-10.17333554,53.62499582
"Laminaria hyperborea",-10.13333827,53.68961185
"Laminaria hyperborea",-10.19341178,53.63382951
"Laminaria hyperborea",-10.19221741,53.6343175
"Laminaria hyperborea",-10.19427617,53.63514941
"Laminaria hyperborea",-10.22638444,53.55279728
"Laminaria hyperborea",-10.16733147,53.62266748
"Laminaria hyperborea",-10.26091479,53.59002855
"Laminaria hyperborea",-10.13690968,53.69400181
"Laminaria hyperborea",-10.19269688,53.6347533
"Laminaria hyperborea",-9.87000571,53.62366985
"Laminaria hyperborea",-10.1948466,53.63612892
"Laminaria hyperborea",-10.19653101,53.60619695
"Laminaria hyperborea",-10.25390023,53.55095221
"Laminaria hyperborea",-10.25390023,53.55095221
"Laminaria hyperborea",-10.22638444,53.55279728
"Laminaria hyperborea",-10.22899842,53.54966801
"Laminaria hyperborea",-10.26091479,53.59002855
"Laminaria hyperborea",-10.26012174,53.63375022
"Laminaria hyperborea",-10.26236513,53.63358537
"Laminaria hyperborea",-10.13775932,53.69321345
"Laminaria hyperborea",-10.30131794,53.60789797
"Laminaria hyperborea",-10.26091479,53.59002855
"Laminaria hyperborea",-10.19341178,53.63382951
"Laminaria hyperborea",-10.22572742,53.55385256
"Laminaria hyperborea",-10.30107315,53.60850114
